"No.","Time","Source","Destination","Protocol","Length","Info"
"932","2023-03-09 22:10:24.026648778","192.168.1.100","192.168.1.101","TCP","60","76  >  42596 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"933","2023-03-09 22:10:24.064785233","192.168.1.101","192.168.1.100","TCP","54","11119  >  77 [SYN] Seq=0 Win=8192 Len=0"
"934","2023-03-09 22:10:24.065661643","192.168.1.100","192.168.1.101","TCP","60","77  >  11119 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"935","2023-03-09 22:10:24.093101064","192.168.1.101","192.168.1.100","TCP","54","32520  >  78 [SYN] Seq=0 Win=8192 Len=0"
"936","2023-03-09 22:10:24.094309188","192.168.1.100","192.168.1.101","TCP","60","78  >  32520 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"937","2023-03-09 22:10:24.113324516","192.168.1.101","192.168.1.100","TCP","54","1666  >  79 [SYN] Seq=0 Win=8192 Len=0"
"938","2023-03-09 22:10:24.114713699","192.168.1.100","192.168.1.101","TCP","60","79  >  1666 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"939","2023-03-09 22:10:24.152999326","192.168.1.101","192.168.1.100","TCP","54","32166  >  80 [SYN] Seq=0 Win=8192 Len=0"
"940","2023-03-09 22:10:24.154753398","192.168.1.100","192.168.1.101","TCP","60","80  >  32166 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460"
"941","2023-03-09 22:10:24.154772382","192.168.1.101","192.168.1.100","TCP","54","32166  >  80 [RST] Seq=1 Win=0 Len=0"
"942","2023-03-09 22:10:24.201598545","192.168.1.101","192.168.1.100","TCP","54","61670  >  81 [SYN] Seq=0 Win=8192 Len=0"
"943","2023-03-09 22:10:24.202667689","192.168.1.100","192.168.1.101","TCP","60","81  >  61670 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"944","2023-03-09 22:10:24.236257289","192.168.1.101","192.168.1.100","TCP","54","15845  >  82 [SYN] Seq=0 Win=8192 Len=0"
"945","2023-03-09 22:10:24.237600061","192.168.1.100","192.168.1.101","TCP","60","82  >  15845 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"946","2023-03-09 22:10:24.268794383","192.168.1.101","192.168.1.100","TCP","54","28009  >  83 [SYN] Seq=0 Win=8192 Len=0"
"947","2023-03-09 22:10:24.269658849","192.168.1.100","192.168.1.101","TCP","60","83  >  28009 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"948","2023-03-09 22:10:24.320158243","192.168.1.101","192.168.1.100","TCP","54","41075  >  84 [SYN] Seq=0 Win=8192 Len=0"
"949","2023-03-09 22:10:24.320869365","192.168.1.100","192.168.1.101","TCP","60","84  >  41075 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"950","2023-03-09 22:10:24.371712885","192.168.1.101","192.168.1.100","TCP","54","64767  >  85 [SYN] Seq=0 Win=8192 Len=0"
"951","2023-03-09 22:10:24.372924167","192.168.1.100","192.168.1.101","TCP","60","85  >  64767 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"952","2023-03-09 22:10:24.417172405","192.168.1.101","192.168.1.100","TCP","54","16316  >  86 [SYN] Seq=0 Win=8192 Len=0"
"953","2023-03-09 22:10:24.417963653","192.168.1.100","192.168.1.101","TCP","60","86  >  16316 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"954","2023-03-09 22:10:24.457821215","192.168.1.101","192.168.1.100","TCP","54","47395  >  87 [SYN] Seq=0 Win=8192 Len=0"
"955","2023-03-09 22:10:24.464443870","192.168.1.100","192.168.1.101","TCP","60","87  >  47395 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"956","2023-03-09 22:10:24.498095871","192.168.1.101","192.168.1.100","TCP","54","65357  >  88 [SYN] Seq=0 Win=8192 Len=0"
"957","2023-03-09 22:10:24.499520005","192.168.1.100","192.168.1.101","TCP","60","88  >  65357 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"958","2023-03-09 22:10:24.539996107","192.168.1.101","192.168.1.100","TCP","54","20191  >  89 [SYN] Seq=0 Win=8192 Len=0"
"959","2023-03-09 22:10:24.540732063","192.168.1.100","192.168.1.101","TCP","60","89  >  20191 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"960","2023-03-09 22:10:24.578443911","192.168.1.101","192.168.1.100","TCP","54","11183  >  90 [SYN] Seq=0 Win=8192 Len=0"
"961","2023-03-09 22:10:24.579718247","192.168.1.100","192.168.1.101","TCP","60","90  >  11183 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"962","2023-03-09 22:10:24.621900340","192.168.1.101","192.168.1.100","TCP","54","40095  >  91 [SYN] Seq=0 Win=8192 Len=0"
"963","2023-03-09 22:10:24.623259575","192.168.1.100","192.168.1.101","TCP","60","91  >  40095 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"964","2023-03-09 22:10:24.675253490","192.168.1.101","192.168.1.100","TCP","54","14877  >  92 [SYN] Seq=0 Win=8192 Len=0"
"965","2023-03-09 22:10:24.676374709","192.168.1.100","192.168.1.101","TCP","60","92  >  14877 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"966","2023-03-09 22:10:24.709077559","192.168.1.101","192.168.1.100","TCP","54","41114  >  93 [SYN] Seq=0 Win=8192 Len=0"
"967","2023-03-09 22:10:24.710308650","192.168.1.100","192.168.1.101","TCP","60","93  >  41114 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"968","2023-03-09 22:10:24.749286054","192.168.1.101","192.168.1.100","TCP","54","62076  >  94 [SYN] Seq=0 Win=8192 Len=0"
"969","2023-03-09 22:10:24.750274120","192.168.1.100","192.168.1.101","TCP","60","94  >  62076 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"970","2023-03-09 22:10:24.795733199","192.168.1.101","192.168.1.100","TCP","54","43067  >  95 [SYN] Seq=0 Win=8192 Len=0"
"971","2023-03-09 22:10:24.796472304","192.168.1.100","192.168.1.101","TCP","60","95  >  43067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"972","2023-03-09 22:10:24.836498669","192.168.1.101","192.168.1.100","TCP","54","46046  >  96 [SYN] Seq=0 Win=8192 Len=0"
"973","2023-03-09 22:10:24.838197128","192.168.1.100","192.168.1.101","TCP","60","96  >  46046 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"974","2023-03-09 22:10:24.881730808","192.168.1.101","192.168.1.100","TCP","54","51250  >  97 [SYN] Seq=0 Win=8192 Len=0"
"975","2023-03-09 22:10:24.882813869","192.168.1.100","192.168.1.101","TCP","60","97  >  51250 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"976","2023-03-09 22:10:24.921699242","192.168.1.101","192.168.1.100","TCP","54","36217  >  98 [SYN] Seq=0 Win=8192 Len=0"
"977","2023-03-09 22:10:24.922998686","192.168.1.100","192.168.1.101","TCP","60","98  >  36217 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"978","2023-03-09 22:10:24.962828124","192.168.1.101","192.168.1.100","TCP","54","23282  >  99 [SYN] Seq=0 Win=8192 Len=0"
"979","2023-03-09 22:10:24.963634365","192.168.1.100","192.168.1.101","TCP","60","99  >  23282 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"980","2023-03-09 22:10:25.001164263","192.168.1.101","192.168.1.100","TCP","54","16901  >  100 [SYN] Seq=0 Win=8192 Len=0"
"981","2023-03-09 22:10:25.002131716","192.168.1.100","192.168.1.101","TCP","60","100  >  16901 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"982","2023-03-09 22:10:25.045158152","192.168.1.101","192.168.1.100","TCP","54","56711  >  101 [SYN] Seq=0 Win=8192 Len=0"
"983","2023-03-09 22:10:25.046169007","192.168.1.100","192.168.1.101","TCP","60","101  >  56711 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"984","2023-03-09 22:10:25.860805254","PcsCompu_5d:f7:33","PcsCompu_b1:9d:67","ARP","60","Who has 192.168.1.101? Tell 192.168.1.100"
"985","2023-03-09 22:10:25.860842810","PcsCompu_b1:9d:67","PcsCompu_5d:f7:33","ARP","42","192.168.1.101 is at 08:00:27:b1:9d:67"
"986","2023-03-09 22:10:26.632879847","192.168.1.101","192.168.1.1","DNS","107","Standard query 0xc530 A firefox.settings.services.mozilla.com.home.arpa"
"987","2023-03-09 22:10:26.632975901","192.168.1.101","192.168.1.1","DNS","107","Standard query 0x2433 AAAA firefox.settings.services.mozilla.com.home.arpa"
"988","2023-03-09 22:10:26.839372785","PcsCompu_b1:9d:67","PcsCompu_85:67:f8","ARP","42","Who has 192.168.1.1? Tell 192.168.1.101"
"989","2023-03-09 22:10:26.840767039","PcsCompu_85:67:f8","PcsCompu_b1:9d:67","ARP","60","192.168.1.1 is at 08:00:27:85:67:f8"
"990","2023-03-09 22:10:31.640522290","192.168.1.101","192.168.1.1","DNS","107","Standard query 0xc530 A firefox.settings.services.mozilla.com.home.arpa"
"991","2023-03-09 22:10:31.640850853","192.168.1.101","192.168.1.1","DNS","107","Standard query 0x2433 AAAA firefox.settings.services.mozilla.com.home.arpa"
"992","2023-03-09 22:10:33.868331796","PcsCompu_b1:9d:67","Broadcast","ARP","42","Who has 192.168.1.100? Tell 192.168.1.101"
"993","2023-03-09 22:10:33.869196620","PcsCompu_5d:f7:33","PcsCompu_b1:9d:67","ARP","60","192.168.1.100 is at 08:00:27:5d:f7:33"
"994","2023-03-09 22:10:33.879910247","192.168.1.101","192.168.1.100","ICMP","42","Echo (ping) request  id=0x0000, seq=0/0, ttl=64 (reply in 995)"
"995","2023-03-09 22:10:33.881291515","192.168.1.100","192.168.1.101","ICMP","60","Echo (ping) reply    id=0x0000, seq=0/0, ttl=64 (request in 994)"
"996","2023-03-09 22:10:33.925430815","192.168.1.101","192.168.1.100","TCP","54","33256  >  1 [FIN] Seq=1 Win=8192 Len=0"
"997","2023-03-09 22:10:33.926369470","192.168.1.100","192.168.1.101","TCP","60","1  >  33256 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"998","2023-03-09 22:10:33.968837528","192.168.1.101","192.168.1.100","TCP","54","47931  >  2 [FIN] Seq=1 Win=8192 Len=0"
"999","2023-03-09 22:10:33.970501436","192.168.1.100","192.168.1.101","TCP","60","2  >  47931 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1000","2023-03-09 22:10:34.012969743","192.168.1.101","192.168.1.100","TCP","54","50396  >  3 [FIN] Seq=1 Win=8192 Len=0"
"1001","2023-03-09 22:10:34.014304387","192.168.1.100","192.168.1.101","TCP","60","3  >  50396 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1002","2023-03-09 22:10:34.045055115","192.168.1.101","192.168.1.100","TCP","54","55418  >  4 [FIN] Seq=1 Win=8192 Len=0"
"1003","2023-03-09 22:10:34.046471890","192.168.1.100","192.168.1.101","TCP","60","4  >  55418 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1004","2023-03-09 22:10:34.085202780","192.168.1.101","192.168.1.100","TCP","54","28814  >  5 [FIN] Seq=1 Win=8192 Len=0"
"1005","2023-03-09 22:10:34.086497177","192.168.1.100","192.168.1.101","TCP","60","5  >  28814 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1006","2023-03-09 22:10:34.124482716","192.168.1.101","192.168.1.100","TCP","54","15062  >  6 [FIN] Seq=1 Win=8192 Len=0"
"1007","2023-03-09 22:10:34.125658558","192.168.1.100","192.168.1.101","TCP","60","6  >  15062 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1008","2023-03-09 22:10:34.168402190","192.168.1.101","192.168.1.100","TCP","54","25043  >  7 [FIN] Seq=1 Win=8192 Len=0"
"1009","2023-03-09 22:10:34.169792652","192.168.1.100","192.168.1.101","TCP","60","7  >  25043 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1010","2023-03-09 22:10:34.196612648","192.168.1.101","192.168.1.100","TCP","54","55705  >  8 [FIN] Seq=1 Win=8192 Len=0"
"1011","2023-03-09 22:10:34.198330208","192.168.1.100","192.168.1.101","TCP","60","8  >  55705 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1012","2023-03-09 22:10:34.232545467","192.168.1.101","192.168.1.100","TCP","54","19839  >  9 [FIN] Seq=1 Win=8192 Len=0"
"1013","2023-03-09 22:10:34.233780116","192.168.1.100","192.168.1.101","TCP","60","9  >  19839 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1014","2023-03-09 22:10:34.264660235","192.168.1.101","192.168.1.100","TCP","54","48624  >  10 [FIN] Seq=1 Win=8192 Len=0"
"1015","2023-03-09 22:10:34.265921597","192.168.1.100","192.168.1.101","TCP","60","10  >  48624 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1016","2023-03-09 22:10:34.301657319","192.168.1.101","192.168.1.100","TCP","54","23361  >  11 [FIN] Seq=1 Win=8192 Len=0"
"1017","2023-03-09 22:10:34.302636445","192.168.1.100","192.168.1.101","TCP","60","11  >  23361 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1018","2023-03-09 22:10:34.341526560","192.168.1.101","192.168.1.100","TCP","54","13721  >  12 [FIN] Seq=1 Win=8192 Len=0"
"1019","2023-03-09 22:10:34.342706691","192.168.1.100","192.168.1.101","TCP","60","12  >  13721 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1020","2023-03-09 22:10:34.381105475","192.168.1.101","192.168.1.100","TCP","54","45225  >  13 [FIN] Seq=1 Win=8192 Len=0"
"1021","2023-03-09 22:10:34.382580043","192.168.1.100","192.168.1.101","TCP","60","13  >  45225 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1022","2023-03-09 22:10:34.416657654","192.168.1.101","192.168.1.100","TCP","54","9814  >  14 [FIN] Seq=1 Win=8192 Len=0"
"1023","2023-03-09 22:10:34.417402982","192.168.1.100","192.168.1.101","TCP","60","14  >  9814 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1024","2023-03-09 22:10:34.452799534","192.168.1.101","192.168.1.100","TCP","54","60346  >  15 [FIN] Seq=1 Win=8192 Len=0"
"1025","2023-03-09 22:10:34.453594676","192.168.1.100","192.168.1.101","TCP","60","15  >  60346 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1026","2023-03-09 22:10:34.484200211","192.168.1.101","192.168.1.100","TCP","54","45982  >  16 [FIN] Seq=1 Win=8192 Len=0"
"1027","2023-03-09 22:10:34.485009951","192.168.1.100","192.168.1.101","TCP","60","16  >  45982 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1028","2023-03-09 22:10:34.520740904","192.168.1.101","192.168.1.100","TCP","54","24387  >  17 [FIN] Seq=1 Win=8192 Len=0"
"1029","2023-03-09 22:10:34.522490051","192.168.1.100","192.168.1.101","TCP","60","17  >  24387 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1030","2023-03-09 22:10:34.569011409","192.168.1.101","192.168.1.100","TCP","54","2485  >  18 [FIN] Seq=1 Win=8192 Len=0"
"1031","2023-03-09 22:10:34.570557758","192.168.1.100","192.168.1.101","TCP","60","18  >  2485 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1032","2023-03-09 22:10:34.612917198","192.168.1.101","192.168.1.100","TCP","54","34123  >  19 [FIN] Seq=1 Win=8192 Len=0"
"1033","2023-03-09 22:10:34.615153383","192.168.1.100","192.168.1.101","TCP","60","19  >  34123 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1034","2023-03-09 22:10:34.660821488","192.168.1.101","192.168.1.100","TCP","54","53546  >  20 [FIN] Seq=1 Win=8192 Len=0"
"1035","2023-03-09 22:10:34.664021935","192.168.1.100","192.168.1.101","TCP","60","20  >  53546 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1036","2023-03-09 22:10:34.701555797","192.168.1.101","192.168.1.100","TCP","54","26436  >  21 [FIN] Seq=1 Win=8192 Len=0"
"1037","2023-03-09 22:10:35.736795457","192.168.1.101","192.168.1.100","TCP","54","48895  >  22 [FIN] Seq=1 Win=8192 Len=0"
"1038","2023-03-09 22:10:36.643659081","192.168.1.101","192.168.1.1","DNS","97","Standard query 0x40d9 A firefox.settings.services.mozilla.com"
"1039","2023-03-09 22:10:36.643989059","192.168.1.101","192.168.1.1","DNS","97","Standard query 0x42db AAAA firefox.settings.services.mozilla.com"
"1040","2023-03-09 22:10:36.771338837","192.168.1.101","192.168.1.100","TCP","54","21458  >  23 [FIN] Seq=1 Win=8192 Len=0"
"1041","2023-03-09 22:10:37.812702939","192.168.1.101","192.168.1.100","TCP","54","7673  >  24 [FIN] Seq=1 Win=8192 Len=0"
"1042","2023-03-09 22:10:37.813974433","192.168.1.100","192.168.1.101","TCP","60","24  >  7673 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1043","2023-03-09 22:10:37.848693246","192.168.1.101","192.168.1.100","TCP","54","8237  >  25 [FIN] Seq=1 Win=8192 Len=0"
"1044","2023-03-09 22:10:38.884244215","192.168.1.101","192.168.1.100","TCP","54","56630  >  26 [FIN] Seq=1 Win=8192 Len=0"
"1045","2023-03-09 22:10:38.885834759","192.168.1.100","192.168.1.101","TCP","60","26  >  56630 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1046","2023-03-09 22:10:38.924260272","192.168.1.101","192.168.1.100","TCP","54","43583  >  27 [FIN] Seq=1 Win=8192 Len=0"
"1047","2023-03-09 22:10:38.925378155","192.168.1.100","192.168.1.101","TCP","60","27  >  43583 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1048","2023-03-09 22:10:38.956561498","192.168.1.101","192.168.1.100","TCP","54","5237  >  28 [FIN] Seq=1 Win=8192 Len=0"
"1049","2023-03-09 22:10:38.958428350","192.168.1.100","192.168.1.101","TCP","60","28  >  5237 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1050","2023-03-09 22:10:38.980398221","192.168.1.101","192.168.1.100","TCP","54","36922  >  29 [FIN] Seq=1 Win=8192 Len=0"
"1051","2023-03-09 22:10:38.981402559","192.168.1.100","192.168.1.101","TCP","60","29  >  36922 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1052","2023-03-09 22:10:39.016669600","192.168.1.101","192.168.1.100","TCP","54","9608  >  30 [FIN] Seq=1 Win=8192 Len=0"
"1053","2023-03-09 22:10:39.017785608","192.168.1.100","192.168.1.101","TCP","60","30  >  9608 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1054","2023-03-09 22:10:39.048557480","192.168.1.101","192.168.1.100","TCP","54","55984  >  31 [FIN] Seq=1 Win=8192 Len=0"
"1055","2023-03-09 22:10:39.049520918","192.168.1.100","192.168.1.101","TCP","60","31  >  55984 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1056","2023-03-09 22:10:39.076337625","192.168.1.101","192.168.1.100","TCP","54","26276  >  32 [FIN] Seq=1 Win=8192 Len=0"
"1057","2023-03-09 22:10:39.077778129","192.168.1.100","192.168.1.101","TCP","60","32  >  26276 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1058","2023-03-09 22:10:39.105944722","192.168.1.101","192.168.1.100","TCP","54","19909  >  33 [FIN] Seq=1 Win=8192 Len=0"
"1059","2023-03-09 22:10:39.107685028","192.168.1.100","192.168.1.101","TCP","60","33  >  19909 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1060","2023-03-09 22:10:39.152426100","192.168.1.101","192.168.1.100","TCP","54","19379  >  34 [FIN] Seq=1 Win=8192 Len=0"
"1061","2023-03-09 22:10:39.153696712","192.168.1.100","192.168.1.101","TCP","60","34  >  19379 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1062","2023-03-09 22:10:39.185100228","192.168.1.101","192.168.1.100","TCP","54","12131  >  35 [FIN] Seq=1 Win=8192 Len=0"
"1063","2023-03-09 22:10:39.186100579","192.168.1.100","192.168.1.101","TCP","60","35  >  12131 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1064","2023-03-09 22:10:39.216284711","192.168.1.101","192.168.1.100","TCP","54","21851  >  36 [FIN] Seq=1 Win=8192 Len=0"
"1065","2023-03-09 22:10:39.217261115","192.168.1.100","192.168.1.101","TCP","60","36  >  21851 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1066","2023-03-09 22:10:39.251186849","192.168.1.101","192.168.1.100","TCP","54","59673  >  37 [FIN] Seq=1 Win=8192 Len=0"
"1067","2023-03-09 22:10:39.252052499","192.168.1.100","192.168.1.101","TCP","60","37  >  59673 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1068","2023-03-09 22:10:39.290062439","192.168.1.101","192.168.1.100","TCP","54","52136  >  38 [FIN] Seq=1 Win=8192 Len=0"
"1069","2023-03-09 22:10:39.291233488","192.168.1.100","192.168.1.101","TCP","60","38  >  52136 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1070","2023-03-09 22:10:39.325424109","192.168.1.101","192.168.1.100","TCP","54","22474  >  39 [FIN] Seq=1 Win=8192 Len=0"
"1071","2023-03-09 22:10:39.327389797","192.168.1.100","192.168.1.101","TCP","60","39  >  22474 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1072","2023-03-09 22:10:39.401156504","192.168.1.101","192.168.1.100","TCP","54","13426  >  40 [FIN] Seq=1 Win=8192 Len=0"
"1073","2023-03-09 22:10:39.402102064","192.168.1.100","192.168.1.101","TCP","60","40  >  13426 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1074","2023-03-09 22:10:39.443895407","192.168.1.101","192.168.1.100","TCP","54","50716  >  41 [FIN] Seq=1 Win=8192 Len=0"
"1075","2023-03-09 22:10:39.445245461","192.168.1.100","192.168.1.101","TCP","60","41  >  50716 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1076","2023-03-09 22:10:39.473067425","192.168.1.101","192.168.1.100","TCP","54","27652  >  42 [FIN] Seq=1 Win=8192 Len=0"
"1077","2023-03-09 22:10:39.474234156","192.168.1.100","192.168.1.101","TCP","60","42  >  27652 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1078","2023-03-09 22:10:39.504958013","192.168.1.101","192.168.1.100","TCP","54","45465  >  43 [FIN] Seq=1 Win=8192 Len=0"
"1079","2023-03-09 22:10:39.505822775","192.168.1.100","192.168.1.101","TCP","60","43  >  45465 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1080","2023-03-09 22:10:39.532543453","192.168.1.101","192.168.1.100","TCP","54","24524  >  44 [FIN] Seq=1 Win=8192 Len=0"
"1081","2023-03-09 22:10:39.533515918","192.168.1.100","192.168.1.101","TCP","60","44  >  24524 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1082","2023-03-09 22:10:39.560804992","192.168.1.101","192.168.1.100","TCP","54","13138  >  45 [FIN] Seq=1 Win=8192 Len=0"
"1083","2023-03-09 22:10:39.561881032","192.168.1.100","192.168.1.101","TCP","60","45  >  13138 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1084","2023-03-09 22:10:39.592903734","192.168.1.101","192.168.1.100","TCP","54","60944  >  46 [FIN] Seq=1 Win=8192 Len=0"
"1085","2023-03-09 22:10:39.594304965","192.168.1.100","192.168.1.101","TCP","60","46  >  60944 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1086","2023-03-09 22:10:39.624938171","192.168.1.101","192.168.1.100","TCP","54","25891  >  47 [FIN] Seq=1 Win=8192 Len=0"
"1087","2023-03-09 22:10:39.625965312","192.168.1.100","192.168.1.101","TCP","60","47  >  25891 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1088","2023-03-09 22:10:39.658749731","192.168.1.101","192.168.1.100","TCP","54","51828  >  48 [FIN] Seq=1 Win=8192 Len=0"
"1089","2023-03-09 22:10:39.660162610","192.168.1.100","192.168.1.101","TCP","60","48  >  51828 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1090","2023-03-09 22:10:39.696911940","192.168.1.101","192.168.1.100","TCP","54","12021  >  49 [FIN] Seq=1 Win=8192 Len=0"
"1091","2023-03-09 22:10:39.698130576","192.168.1.100","192.168.1.101","TCP","60","49  >  12021 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1092","2023-03-09 22:10:39.761034361","192.168.1.101","192.168.1.100","TCP","54","3821  >  50 [FIN] Seq=1 Win=8192 Len=0"
"1093","2023-03-09 22:10:39.761806511","192.168.1.100","192.168.1.101","TCP","60","50  >  3821 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1094","2023-03-09 22:10:39.801510427","192.168.1.101","192.168.1.100","TCP","54","30433  >  51 [FIN] Seq=1 Win=8192 Len=0"
"1095","2023-03-09 22:10:39.802585602","192.168.1.100","192.168.1.101","TCP","60","51  >  30433 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1096","2023-03-09 22:10:39.841735382","192.168.1.101","192.168.1.100","TCP","54","53900  >  52 [FIN] Seq=1 Win=8192 Len=0"
"1097","2023-03-09 22:10:39.842614540","192.168.1.100","192.168.1.101","TCP","60","52  >  53900 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1098","2023-03-09 22:10:39.886661834","192.168.1.101","192.168.1.100","TCP","54","64287  >  53 [FIN] Seq=1 Win=8192 Len=0"
